customer_id,trans_date,tran_amount,response,month,year,day,month_year,Segment
CS4005,2013-04-07,45,0,4,2013,7,2013-04,High Value
CS4123,2014-03-19,43,0,3,2014,19,2014-03,High Value
CS4362,2014-06-03,66,0,6,2014,3,2014-06,High Value
CS2680,2012-04-02,37,0,4,2012,2,2012-04,Medium Value
CS4084,2013-10-02,91,0,10,2013,2,2013-10,Medium Value
CS3747,2012-09-28,71,0,9,2012,28,2012-09,High Value
CS3919,2011-08-25,45,0,8,2011,25,2011-08,High Value
CS1858,2012-11-15,75,0,11,2012,15,2012-11,High Value
CS4313,2013-12-13,101,0,12,2013,13,2013-12,High Value
CS3566,2013-10-05,61,0,10,2013,5,2013-10,High Value
CS3821,2014-08-28,53,0,8,2014,28,2014-08,High Value
CS3015,2014-08-06,69,0,8,2014,6,2014-08,High Value
CS1597,2015-01-09,84,0,1,2015,9,2015-01,High Value
CS4469,2012-07-21,91,0,7,2012,21,2012-07,High Value
CS1840,2012-05-15,50,0,5,2012,15,2012-05,High Value
CS1160,2012-06-21,63,1,6,2012,21,2012-06,High Value
CS4255,2014-10-28,103,0,10,2014,28,2014-10,High Value
CS3231,2011-12-21,45,0,12,2011,21,2011-12,High Value
CS1339,2013-02-03,63,0,2,2013,3,2013-02,High Value
CS3169,2012-06-09,105,0,6,2012,9,2012-06,Medium Value
CS2945,2012-12-31,105,0,12,2012,31,2012-12,High Value
CS4581,2011-09-08,90,0,9,2011,8,2011-09,Medium Value
CS5928,2012-12-10,69,0,12,2012,10,2012-12,High Value
CS4503,2013-07-20,65,1,7,2013,20,2013-07,High Value
CS3948,2014-06-17,83,0,6,2014,17,2014-06,High Value
CS2254,2012-10-27,56,1,10,2012,27,2012-10,High Value
CS1333,2012-01-11,77,0,1,2012,11,2012-01,Medium Value
CS1294,2014-02-19,61,0,2,2014,19,2014-02,High Value
CS2064,2012-11-30,73,1,11,2012,30,2012-11,High Value
CS4192,2012-12-13,89,0,12,2012,13,2012-12,High Value
CS6090,2014-12-13,90,0,12,2014,13,2014-12,High Value
CS2480,2011-07-02,97,0,7,2011,2,2011-07,High Value
CS4441,2011-12-14,43,0,12,2011,14,2011-12,High Value
CS3079,2012-08-06,44,1,8,2012,6,2012-08,High Value
CS2053,2014-08-17,93,1,8,2014,17,2014-08,High Value
CS6036,2015-02-21,104,0,2,2015,21,2015-02,High Value
CS4841,2015-03-15,63,0,3,2015,15,2015-03,High Value
CS5951,2011-06-03,45,1,6,2011,3,2011-06,High Value
CS3823,2012-10-18,89,0,10,2012,18,2012-10,High Value
CS5709,2011-07-26,73,0,7,2011,26,2011-07,High Value
CS1841,2014-10-31,45,0,10,2014,31,2014-10,High Value
CS3447,2011-05-27,91,0,5,2011,27,2011-05,High Value
CS2378,2012-03-15,85,0,3,2012,15,2012-03,High Value
CS5276,2015-01-09,99,0,1,2015,9,2015-01,High Value
CS2533,2014-10-04,49,0,10,2014,4,2014-10,High Value
CS4211,2011-07-19,52,0,7,2011,19,2011-07,High Value
CS2028,2012-05-21,46,0,5,2012,21,2012-05,Medium Value
CS5884,2012-10-09,91,0,10,2012,9,2012-10,High Value
CS1825,2014-06-17,62,0,6,2014,17,2014-06,High Value
CS1416,2013-07-23,85,0,7,2013,23,2013-07,High Value
CS5047,2012-07-10,87,0,7,2012,10,2012-07,High Value
CS2047,2013-11-04,37,0,11,2013,4,2013-11,High Value
CS5627,2011-10-13,100,0,10,2011,13,2011-10,High Value
CS4053,2012-12-03,35,0,12,2012,3,2012-12,High Value
CS2951,2012-10-13,84,1,10,2012,13,2012-10,High Value
CS1705,2012-06-04,89,1,6,2012,4,2012-06,High Value
CS1721,2013-04-15,90,0,4,2013,15,2013-04,High Value
CS4952,2013-01-12,60,1,1,2013,12,2013-01,High Value
CS5588,2012-09-25,60,0,9,2012,25,2012-09,High Value
CS2418,2012-09-21,67,0,9,2012,21,2012-09,Medium Value
CS5571,2013-08-10,45,0,8,2013,10,2013-08,High Value
CS4301,2014-09-20,87,0,9,2014,20,2014-09,High Value
CS4023,2014-05-04,54,0,5,2014,4,2014-05,High Value
CS5481,2011-10-12,56,0,10,2011,12,2011-10,High Value
CS4959,2013-10-21,74,0,10,2013,21,2013-10,High Value
CS5498,2014-12-06,66,0,12,2014,6,2014-12,High Value
CS1878,2011-10-30,51,1,10,2011,30,2011-10,High Value
CS4224,2012-12-19,69,0,12,2012,19,2012-12,High Value
CS2512,2013-03-08,45,0,3,2013,8,2013-03,High Value
CS5898,2014-09-04,103,0,9,2014,4,2014-09,High Value
CS5063,2014-08-23,54,0,8,2014,23,2014-08,High Value
CS1940,2014-07-07,71,0,7,2014,7,2014-07,High Value
CS4915,2014-10-22,71,0,10,2014,22,2014-10,High Value
CS1350,2014-03-18,80,1,3,2014,18,2014-03,High Value
CS1360,2015-02-02,75,0,2,2015,2,2015-02,High Value
CS4081,2014-07-23,100,0,7,2014,23,2014-07,High Value
CS4141,2014-11-14,52,0,11,2014,14,2014-11,High Value
CS5157,2012-01-17,60,0,1,2012,17,2012-01,High Value
CS1900,2011-10-20,87,1,10,2011,20,2011-10,High Value
CS1149,2014-01-29,93,0,1,2014,29,2014-01,High Value
CS5871,2014-07-31,92,0,7,2014,31,2014-07,High Value
CS1237,2013-12-27,52,0,12,2013,27,2013-12,High Value
CS5479,2014-09-16,44,0,9,2014,16,2014-09,High Value
CS2879,2013-05-04,73,0,5,2013,4,2013-05,High Value
CS1305,2014-01-15,81,0,1,2014,15,2014-01,High Value
CS4971,2013-01-14,103,0,1,2013,14,2013-01,High Value
CS5112,2014-11-13,44,0,11,2014,13,2014-11,Medium Value
CS4936,2013-12-22,71,0,12,2013,22,2013-12,High Value
CS3490,2013-12-07,82,0,12,2013,7,2013-12,High Value
CS4367,2011-11-25,78,0,11,2011,25,2011-11,Medium Value
CS1853,2015-01-11,41,0,1,2015,11,2015-01,High Value
CS2367,2014-06-27,37,0,6,2014,27,2014-06,High Value
CS3260,2015-01-17,105,1,1,2015,17,2015-01,High Value
CS3597,2013-09-25,69,1,9,2013,25,2013-09,High Value
CS4812,2013-10-12,93,0,10,2013,12,2013-10,High Value
CS3590,2014-05-31,56,0,5,2014,31,2014-05,High Value
CS4093,2013-07-04,49,0,7,2013,4,2013-07,High Value
CS4621,2014-06-27,84,0,6,2014,27,2014-06,High Value
CS5000,2011-06-20,50,0,6,2011,20,2011-06,High Value
CS4128,2011-10-09,45,0,10,2011,9,2011-10,High Value
CS2441,2011-06-21,101,1,6,2011,21,2011-06,High Value
CS5594,2014-07-23,83,1,7,2014,23,2014-07,High Value
CS5887,2012-12-05,87,0,12,2012,5,2012-12,High Value
CS3037,2013-05-26,67,0,5,2013,26,2013-05,High Value
CS3219,2012-05-18,52,0,5,2012,18,2012-05,High Value
CS1129,2012-10-12,55,0,10,2012,12,2012-10,Medium Value
CS2366,2014-03-18,59,0,3,2014,18,2014-03,High Value
CS4396,2011-10-03,54,0,10,2011,3,2011-10,High Value
CS4449,2013-07-27,91,0,7,2013,27,2013-07,High Value
CS2421,2012-07-18,63,0,7,2012,18,2012-07,High Value
CS1730,2012-07-29,77,0,7,2012,29,2012-07,High Value
CS3410,2013-03-11,93,0,3,2013,11,2013-03,High Value
CS1998,2012-11-28,84,0,11,2012,28,2012-11,High Value
CS4668,2011-07-21,77,0,7,2011,21,2011-07,High Value
CS3736,2014-06-15,71,0,6,2014,15,2014-06,High Value
CS2489,2014-02-11,39,1,2,2014,11,2014-02,High Value
CS5323,2012-05-25,71,0,5,2012,25,2012-05,High Value
CS2350,2014-03-19,96,1,3,2014,19,2014-03,High Value
CS1396,2014-01-25,102,0,1,2014,25,2014-01,High Value
CS1733,2012-01-28,58,0,1,2012,28,2012-01,High Value
CS5504,2012-03-01,98,0,3,2012,1,2012-03,High Value
CS1299,2013-09-17,59,1,9,2013,17,2013-09,High Value
CS3488,2012-12-04,39,0,12,2012,4,2012-12,High Value
CS4797,2014-04-12,72,0,4,2014,12,2014-04,High Value
CS2894,2014-03-12,76,0,3,2014,12,2014-03,High Value
CS5314,2012-08-02,81,0,8,2012,2,2012-08,Medium Value
CS4224,2013-02-22,65,0,2,2013,22,2013-02,High Value
CS4855,2012-01-11,98,0,1,2012,11,2012-01,High Value
CS2656,2014-03-03,80,0,3,2014,3,2014-03,High Value
CS5697,2013-12-11,104,0,12,2013,11,2013-12,High Value
CS3661,2011-12-05,68,0,12,2011,5,2011-12,High Value
CS5394,2012-08-26,102,0,8,2012,26,2012-08,High Value
CS4611,2014-08-23,44,0,8,2014,23,2014-08,High Value
CS1660,2013-07-16,43,0,7,2013,16,2013-07,High Value
CS1488,2011-09-07,42,0,9,2011,7,2011-09,High Value
CS5603,2012-04-10,81,1,4,2012,10,2012-04,High Value
CS5254,2012-01-29,94,0,1,2012,29,2012-01,High Value
CS2896,2012-11-11,93,0,11,2012,11,2012-11,High Value
CS1415,2014-01-21,58,0,1,2014,21,2014-01,High Value
CS4974,2014-03-05,54,0,3,2014,5,2014-03,High Value
CS3231,2012-06-18,50,0,6,2012,18,2012-06,High Value
CS2917,2013-11-22,64,0,11,2013,22,2013-11,High Value
CS5448,2012-10-29,73,0,10,2012,29,2012-10,High Value
CS2937,2014-12-23,102,0,12,2014,23,2014-12,High Value
CS6001,2014-06-28,70,0,6,2014,28,2014-06,High Value
CS2442,2015-02-12,76,0,2,2015,12,2015-02,High Value
CS5396,2012-06-25,42,0,6,2012,25,2012-06,High Value
CS2776,2013-04-19,53,0,4,2013,19,2013-04,High Value
CS3958,2012-04-10,103,0,4,2012,10,2012-04,High Value
CS5113,2015-02-12,57,1,2,2015,12,2015-02,High Value
CS1617,2012-09-11,50,0,9,2012,11,2012-09,High Value
CS2655,2014-04-21,40,0,4,2014,21,2014-04,High Value
CS2668,2013-08-05,84,0,8,2013,5,2013-08,High Value
CS4156,2013-04-26,105,0,4,2013,26,2013-04,Medium Value
CS1586,2014-08-20,41,0,8,2014,20,2014-08,High Value
CS1591,2014-10-13,79,0,10,2014,13,2014-10,High Value
CS4394,2012-04-22,39,0,4,2012,22,2012-04,High Value
CS5450,2012-11-05,74,0,11,2012,5,2012-11,High Value
CS1568,2014-12-15,41,0,12,2014,15,2014-12,High Value
CS4140,2014-06-09,78,0,6,2014,9,2014-06,High Value
CS5631,2013-12-10,41,0,12,2013,10,2013-12,Medium Value
CS1115,2013-06-27,85,1,6,2013,27,2013-06,High Value
CS2050,2011-09-20,46,0,9,2011,20,2011-09,High Value
CS4705,2011-10-05,57,0,10,2011,5,2011-10,Medium Value
CS5021,2014-05-01,36,0,5,2014,1,2014-05,High Value
CS4083,2014-10-03,72,0,10,2014,3,2014-10,High Value
CS3806,2013-05-22,98,0,5,2013,22,2013-05,Medium Value
CS4458,2014-12-16,96,1,12,2014,16,2014-12,High Value
CS4582,2014-07-07,84,1,7,2014,7,2014-07,High Value
CS3986,2013-05-01,46,0,5,2013,1,2013-05,High Value
CS3730,2014-12-05,101,1,12,2014,5,2014-12,High Value
CS3512,2012-05-28,46,0,5,2012,28,2012-05,High Value
CS3580,2011-10-04,78,0,10,2011,4,2011-10,High Value
CS5302,2012-08-12,88,0,8,2012,12,2012-08,High Value
CS5904,2011-12-21,61,0,12,2011,21,2011-12,Medium Value
CS1353,2012-03-11,96,0,3,2012,11,2012-03,High Value
CS2999,2013-07-04,73,0,7,2013,4,2013-07,High Value
CS2696,2014-06-21,86,0,6,2014,21,2014-06,High Value
CS5922,2014-10-31,104,1,10,2014,31,2014-10,High Value
CS4179,2012-11-04,71,0,11,2012,4,2012-11,High Value
CS1676,2014-01-13,46,1,1,2014,13,2014-01,High Value
CS4993,2013-04-13,71,0,4,2013,13,2013-04,High Value
CS3475,2012-06-23,59,1,6,2012,23,2012-06,High Value
CS4863,2013-12-10,62,0,12,2013,10,2013-12,High Value
CS1645,2013-02-13,69,0,2,2013,13,2013-02,High Value
CS5784,2012-05-24,79,0,5,2012,24,2012-05,High Value
CS3397,2011-11-27,76,0,11,2011,27,2011-11,High Value
CS3296,2011-07-11,46,0,7,2011,11,2011-07,High Value
CS1921,2012-08-20,94,0,8,2012,20,2012-08,High Value
CS4843,2013-05-13,66,0,5,2013,13,2013-05,Medium Value
CS5240,2012-10-24,40,1,10,2012,24,2012-10,High Value
CS2268,2011-07-28,99,0,7,2011,28,2011-07,High Value
CS3942,2014-12-27,65,1,12,2014,27,2014-12,High Value
CS4755,2012-03-06,95,1,3,2012,6,2012-03,High Value
CS5937,2014-12-14,43,0,12,2014,14,2014-12,High Value
CS5502,2011-11-05,44,0,11,2011,5,2011-11,High Value
CS5466,2013-07-06,101,0,7,2013,6,2013-07,High Value
CS2159,2014-04-05,89,0,4,2014,5,2014-04,High Value
CS1389,2013-01-10,86,0,1,2013,10,2013-01,High Value
CS4206,2012-08-13,77,0,8,2012,13,2012-08,High Value
CS3683,2013-11-11,92,0,11,2013,11,2013-11,High Value
CS4570,2013-03-25,60,0,3,2013,25,2013-03,High Value
CS3138,2013-02-26,91,0,2,2013,26,2013-02,Medium Value
CS4741,2013-06-14,101,0,6,2013,14,2013-06,High Value
CS5382,2011-08-07,40,1,8,2011,7,2011-08,High Value
CS3315,2011-10-08,50,0,10,2011,8,2011-10,High Value
CS4488,2011-11-30,96,0,11,2011,30,2011-11,High Value
CS1763,2011-05-25,58,0,5,2011,25,2011-05,High Value
CS3962,2014-07-18,95,0,7,2014,18,2014-07,High Value
CS5395,2014-05-17,62,1,5,2014,17,2014-05,High Value
CS4167,2011-06-02,62,0,6,2011,2,2011-06,High Value
CS3454,2011-05-27,36,0,5,2011,27,2011-05,High Value
CS1981,2013-04-13,42,0,4,2013,13,2013-04,High Value
CS1682,2013-10-11,49,0,10,2013,11,2013-10,High Value
CS3096,2013-12-24,80,0,12,2013,24,2013-12,High Value
CS4406,2011-12-01,54,0,12,2011,1,2011-12,High Value
CS4372,2014-01-15,38,0,1,2014,15,2014-01,High Value
CS1988,2014-07-22,70,0,7,2014,22,2014-07,High Value
CS3793,2012-01-22,52,0,1,2012,22,2012-01,High Value
CS5046,2011-07-22,101,1,7,2011,22,2011-07,High Value
CS2440,2011-10-12,86,0,10,2011,12,2011-10,Medium Value
CS2186,2012-12-23,94,0,12,2012,23,2012-12,High Value
CS4792,2012-02-04,69,0,2,2012,4,2012-02,High Value
CS5752,2014-12-28,60,0,12,2014,28,2014-12,High Value
CS2399,2011-07-01,77,0,7,2011,1,2011-07,High Value
CS3667,2012-12-30,52,0,12,2012,30,2012-12,High Value
CS3121,2014-10-15,63,0,10,2014,15,2014-10,High Value
CS5773,2013-11-30,83,0,11,2013,30,2013-11,High Value
CS3807,2014-03-17,52,0,3,2014,17,2014-03,High Value
CS3495,2012-04-20,87,1,4,2012,20,2012-04,High Value
CS3547,2015-01-03,77,0,1,2015,3,2015-01,High Value
CS3755,2012-11-03,37,0,11,2012,3,2012-11,High Value
CS1642,2012-07-18,78,0,7,2012,18,2012-07,High Value
CS4754,2014-08-24,47,0,8,2014,24,2014-08,High Value
CS3563,2012-12-11,65,0,12,2012,11,2012-12,High Value
CS2925,2012-11-30,62,0,11,2012,30,2012-11,Medium Value
CS2904,2014-12-22,82,0,12,2014,22,2014-12,High Value
CS5361,2014-09-09,63,0,9,2014,9,2014-09,High Value
CS3431,2011-06-21,105,0,6,2011,21,2011-06,High Value
CS5731,2013-03-27,53,0,3,2013,27,2013-03,High Value
CS1347,2012-12-18,40,0,12,2012,18,2012-12,High Value
CS1339,2015-01-16,95,0,1,2015,16,2015-01,High Value
CS3161,2012-03-27,62,0,3,2012,27,2012-03,High Value
CS4753,2011-11-24,87,0,11,2011,24,2011-11,High Value
CS1348,2014-08-25,52,0,8,2014,25,2014-08,High Value
CS1580,2013-08-15,58,1,8,2013,15,2013-08,High Value
CS5023,2013-03-03,80,0,3,2013,3,2013-03,High Value
CS4918,2014-03-12,61,0,3,2014,12,2014-03,High Value
CS5699,2015-01-23,102,0,1,2015,23,2015-01,High Value
CS5030,2012-02-03,49,0,2,2012,3,2012-02,High Value
CS4903,2014-11-11,77,1,11,2014,11,2014-11,High Value
CS5173,2012-01-13,41,0,1,2012,13,2012-01,Medium Value
CS1933,2014-03-23,79,0,3,2014,23,2014-03,High Value
CS4254,2014-01-20,76,0,1,2014,20,2014-01,High Value
CS3623,2014-03-24,72,0,3,2014,24,2014-03,High Value
CS4066,2012-07-08,104,0,7,2012,8,2012-07,High Value
CS2456,2013-05-22,92,0,5,2013,22,2013-05,High Value
CS2920,2014-11-11,48,0,11,2014,11,2014-11,High Value
CS5710,2013-02-05,90,0,2,2013,5,2013-02,Medium Value
CS4333,2013-08-07,43,0,8,2013,7,2013-08,High Value
CS1158,2012-10-01,68,0,10,2012,1,2012-10,High Value
CS2946,2013-09-29,46,0,9,2013,29,2013-09,High Value
CS1964,2013-07-30,36,1,7,2013,30,2013-07,High Value
CS5625,2012-06-04,55,1,6,2012,4,2012-06,High Value
CS5335,2012-01-25,90,0,1,2012,25,2012-01,High Value
CS4407,2014-05-16,63,1,5,2014,16,2014-05,High Value
CS1244,2012-06-23,73,0,6,2012,23,2012-06,High Value
CS3697,2014-12-28,105,0,12,2014,28,2014-12,High Value
CS1255,2012-04-28,67,0,4,2012,28,2012-04,High Value
CS1433,2015-01-15,78,0,1,2015,15,2015-01,High Value
CS1120,2013-06-28,45,0,6,2013,28,2013-06,High Value
CS2278,2012-03-08,35,0,3,2012,8,2012-03,Medium Value
CS2057,2011-12-26,76,0,12,2011,26,2011-12,High Value
CS3733,2013-02-27,57,0,2,2013,27,2013-02,High Value
CS3678,2014-08-17,75,0,8,2014,17,2014-08,High Value
CS2715,2012-02-01,70,1,2,2012,1,2012-02,High Value
CS2644,2013-01-10,47,0,1,2013,10,2013-01,High Value
CS3932,2014-03-09,67,0,3,2014,9,2014-03,High Value
CS1225,2012-11-18,94,0,11,2012,18,2012-11,Medium Value
CS4590,2012-12-21,44,0,12,2012,21,2012-12,High Value
CS2262,2013-11-20,39,0,11,2013,20,2013-11,High Value
CS2617,2012-10-29,41,0,10,2012,29,2012-10,High Value
CS4853,2011-06-23,87,0,6,2011,23,2011-06,High Value
CS5254,2013-03-15,61,0,3,2013,15,2013-03,High Value
CS1931,2013-12-05,93,0,12,2013,5,2013-12,High Value
CS3167,2012-12-16,101,0,12,2012,16,2012-12,High Value
CS3373,2015-02-16,57,0,2,2015,16,2015-02,High Value
CS1661,2012-02-07,74,1,2,2012,7,2012-02,High Value
CS4389,2011-11-04,61,1,11,2011,4,2011-11,High Value
CS3485,2012-09-02,87,1,9,2012,2,2012-09,High Value
CS3633,2013-07-07,63,0,7,2013,7,2013-07,High Value
CS1222,2015-01-02,78,0,1,2015,2,2015-01,High Value
CS2334,2013-03-08,101,0,3,2013,8,2013-03,High Value
CS5150,2013-04-14,96,0,4,2013,14,2013-04,Medium Value
CS1184,2011-07-16,43,0,7,2011,16,2011-07,High Value
CS4353,2012-11-26,55,0,11,2012,26,2012-11,High Value
CS5312,2013-11-04,87,0,11,2013,4,2013-11,High Value
CS1433,2013-06-08,97,0,6,2013,8,2013-06,High Value
CS1477,2012-09-27,57,0,9,2012,27,2012-09,High Value
CS4954,2013-10-08,43,0,10,2013,8,2013-10,High Value
CS1803,2013-01-14,46,1,1,2013,14,2013-01,High Value
CS1740,2014-05-18,64,1,5,2014,18,2014-05,High Value
CS5644,2013-11-23,104,1,11,2013,23,2013-11,High Value
CS1293,2011-05-27,73,1,5,2011,27,2011-05,High Value
CS1366,2015-02-09,73,0,2,2015,9,2015-02,High Value
CS1872,2012-05-25,77,0,5,2012,25,2012-05,High Value
CS2400,2013-12-25,85,0,12,2013,25,2013-12,High Value
CS3966,2013-04-13,87,0,4,2013,13,2013-04,High Value
CS4877,2012-10-18,91,0,10,2012,18,2012-10,High Value
CS5381,2012-07-02,82,0,7,2012,2,2012-07,Medium Value
CS2100,2011-09-15,55,0,9,2011,15,2011-09,High Value
CS1892,2011-06-15,104,0,6,2011,15,2011-06,High Value
CS1741,2011-05-26,59,0,5,2011,26,2011-05,High Value
CS4487,2014-05-30,56,0,5,2014,30,2014-05,High Value
CS5323,2011-12-25,35,0,12,2011,25,2011-12,High Value
CS4155,2013-09-19,49,0,9,2013,19,2013-09,High Value
CS3995,2011-10-06,53,0,10,2011,6,2011-10,High Value
CS3541,2014-10-05,92,1,10,2014,5,2014-10,High Value
CS2704,2011-08-31,80,0,8,2011,31,2011-08,High Value
CS4622,2014-09-22,96,0,9,2014,22,2014-09,High Value
CS4664,2012-04-28,58,0,4,2012,28,2012-04,High Value
CS5301,2014-05-27,63,0,5,2014,27,2014-05,High Value
CS1643,2013-02-11,88,0,2,2013,11,2013-02,High Value
CS1326,2013-12-27,99,0,12,2013,27,2013-12,High Value
CS4062,2012-11-23,70,0,11,2012,23,2012-11,High Value
CS1346,2013-11-22,76,0,11,2013,22,2013-11,High Value
CS3744,2014-12-27,37,1,12,2014,27,2014-12,High Value
CS2069,2014-02-24,82,0,2,2014,24,2014-02,High Value
CS4247,2014-02-06,62,0,2,2014,6,2014-02,High Value
CS2215,2014-11-12,52,0,11,2014,12,2014-11,High Value
CS4424,2013-03-11,56,0,3,2013,11,2013-03,High Value
CS4818,2014-02-24,99,0,2,2014,24,2014-02,Medium Value
CS2999,2012-06-28,35,0,6,2012,28,2012-06,High Value
CS3681,2014-10-20,72,0,10,2014,20,2014-10,High Value
CS2819,2012-04-13,77,0,4,2012,13,2012-04,High Value
CS2975,2011-06-09,68,0,6,2011,9,2011-06,High Value
CS2285,2012-06-24,63,0,6,2012,24,2012-06,High Value
CS4111,2014-01-16,101,0,1,2014,16,2014-01,High Value
CS1274,2014-09-07,60,0,9,2014,7,2014-09,High Value
CS5289,2014-10-29,52,0,10,2014,29,2014-10,High Value
CS6066,2012-07-27,64,0,7,2012,27,2012-07,High Value
CS3006,2013-03-19,74,0,3,2013,19,2013-03,High Value
CS4732,2013-01-30,96,0,1,2013,30,2013-01,High Value
CS3685,2013-12-13,99,0,12,2013,13,2013-12,High Value
CS4675,2012-01-18,61,0,1,2012,18,2012-01,High Value
CS1458,2015-02-13,63,0,2,2015,13,2015-02,High Value
CS3910,2014-03-29,63,0,3,2014,29,2014-03,High Value
CS4230,2014-05-05,47,0,5,2014,5,2014-05,High Value
CS2568,2012-06-07,60,0,6,2012,7,2012-06,High Value
CS2869,2014-07-27,59,0,7,2014,27,2014-07,High Value
CS1456,2012-09-26,72,0,9,2012,26,2012-09,High Value
CS5083,2012-09-17,93,0,9,2012,17,2012-09,High Value
CS5358,2011-12-19,71,0,12,2011,19,2011-12,Medium Value
CS3326,2015-01-05,89,0,1,2015,5,2015-01,High Value
CS2390,2012-05-24,59,0,5,2012,24,2012-05,Medium Value
CS5323,2013-07-13,86,0,7,2013,13,2013-07,High Value
CS2548,2011-11-06,90,1,11,2011,6,2011-11,High Value
CS4122,2011-12-31,74,0,12,2011,31,2011-12,High Value
CS2215,2014-10-10,40,0,10,2014,10,2014-10,High Value
CS4931,2011-07-16,101,0,7,2011,16,2011-07,High Value
CS5903,2012-12-16,56,0,12,2012,16,2012-12,Medium Value
CS4643,2012-01-03,97,0,1,2012,3,2012-01,High Value
CS5172,2012-08-01,59,0,8,2012,1,2012-08,High Value
CS3426,2013-08-28,81,0,8,2013,28,2013-08,High Value
CS3774,2012-10-14,74,0,10,2012,14,2012-10,High Value
CS1727,2014-07-02,55,0,7,2014,2,2014-07,High Value
CS5862,2013-03-29,45,0,3,2013,29,2013-03,High Value
CS5685,2015-01-23,48,0,1,2015,23,2015-01,High Value
CS5223,2013-08-11,50,0,8,2013,11,2013-08,High Value
CS5752,2013-10-16,101,0,10,2013,16,2013-10,High Value
CS3852,2012-03-29,43,0,3,2012,29,2012-03,High Value
CS5801,2011-07-15,74,0,7,2011,15,2011-07,High Value
CS3824,2013-06-30,54,0,6,2013,30,2013-06,High Value
CS6027,2012-11-06,103,0,11,2012,6,2012-11,High Value
CS1230,2012-02-09,54,0,2,2012,9,2012-02,High Value
CS2293,2012-04-01,37,0,4,2012,1,2012-04,High Value
CS2517,2011-06-05,85,0,6,2011,5,2011-06,Medium Value
CS3159,2012-03-08,78,0,3,2012,8,2012-03,High Value
CS5501,2014-04-11,94,0,4,2014,11,2014-04,High Value
CS5765,2012-09-13,77,0,9,2012,13,2012-09,High Value
CS3531,2012-06-21,76,0,6,2012,21,2012-06,High Value
CS5999,2013-04-27,93,0,4,2013,27,2013-04,Medium Value
CS1757,2011-12-09,52,1,12,2011,9,2011-12,High Value
CS4754,2013-09-01,86,0,9,2013,1,2013-09,High Value
CS3860,2013-08-12,73,0,8,2013,12,2013-08,High Value
CS2133,2014-12-20,57,0,12,2014,20,2014-12,Medium Value
CS3488,2011-11-17,49,0,11,2011,17,2011-11,High Value
CS4949,2012-03-19,73,1,3,2012,19,2012-03,High Value
CS5310,2014-11-13,63,0,11,2014,13,2014-11,Medium Value
CS3613,2011-12-02,101,0,12,2011,2,2011-12,High Value
CS4694,2013-04-05,76,0,4,2013,5,2013-04,Medium Value
CS4483,2013-01-05,83,1,1,2013,5,2013-01,High Value
CS3833,2011-05-24,66,0,5,2011,24,2011-05,High Value
CS3294,2013-09-19,100,0,9,2013,19,2013-09,High Value
CS4444,2015-01-30,36,0,1,2015,30,2015-01,High Value
CS3519,2013-08-06,105,0,8,2013,6,2013-08,High Value
CS3579,2011-10-16,62,0,10,2011,16,2011-10,High Value
CS3928,2011-12-09,63,0,12,2011,9,2011-12,High Value
CS2143,2014-10-21,69,0,10,2014,21,2014-10,High Value
CS3884,2013-05-16,96,0,5,2013,16,2013-05,High Value
CS4300,2014-08-14,89,0,8,2014,14,2014-08,High Value
CS3841,2014-07-08,47,1,7,2014,8,2014-07,High Value
CS5907,2014-01-03,71,0,1,2014,3,2014-01,High Value
CS5682,2012-11-24,58,0,11,2012,24,2012-11,High Value
CS4293,2015-02-16,65,0,2,2015,16,2015-02,High Value
CS3380,2014-11-24,103,0,11,2014,24,2014-11,High Value
CS4245,2012-12-26,64,0,12,2012,26,2012-12,High Value
CS5596,2012-10-10,54,0,10,2012,10,2012-10,Medium Value
CS2893,2012-04-20,79,0,4,2012,20,2012-04,High Value
CS5700,2012-12-13,51,0,12,2012,13,2012-12,High Value
CS6001,2012-10-31,76,0,10,2012,31,2012-10,High Value
CS2642,2012-05-08,80,0,5,2012,8,2012-05,High Value
CS1809,2012-04-23,95,0,4,2012,23,2012-04,High Value
CS4759,2012-12-02,82,0,12,2012,2,2012-12,High Value
CS1279,2015-01-28,81,0,1,2015,28,2015-01,High Value
CS1426,2013-10-27,85,0,10,2013,27,2013-10,High Value
CS3408,2011-10-11,51,0,10,2011,11,2011-10,High Value
CS3980,2012-01-28,38,0,1,2012,28,2012-01,Medium Value
CS3470,2012-01-02,92,0,1,2012,2,2012-01,High Value
CS1381,2012-01-13,68,0,1,2012,13,2012-01,High Value
CS2974,2011-08-11,47,0,8,2011,11,2011-08,High Value
CS2037,2014-01-27,100,0,1,2014,27,2014-01,High Value
CS3099,2014-02-05,96,0,2,2014,5,2014-02,High Value
CS2289,2014-06-17,92,0,6,2014,17,2014-06,High Value
CS3141,2012-07-02,40,0,7,2012,2,2012-07,High Value
CS4720,2011-12-13,65,0,12,2011,13,2011-12,High Value
CS5413,2011-05-23,53,0,5,2011,23,2011-05,High Value
CS2867,2013-10-16,38,1,10,2013,16,2013-10,High Value
